Région,Délegation,Commune,Nom établissement,Catégorie
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Dersa Iii (Balinio),Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Tabola,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Dar Morsya,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Souk Kdim,Souk Kdim,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Bni Harchen,Bni Harchen,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Nakkata,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Jbel Lahbib,Jbel Hbib,Centre de Santé Rural niveau 2
Tanger-Tetouan-Al Hoceima,Tetouan,AL Kharroub,Dchar Tnine,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Mallalienne,Mallalienne,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Saddina,Saddina,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Azla,Azla    ,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Zaitoune,Zaitoun (Beni Salah),Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Al Hamra,Beni Hassan,Centre de Santé Rural niveau 2
Tanger-Tetouan-Al Hoceima,Tetouan,Al Oued,Khazzan Laou,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Bni Leit,Timizar,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Oulad Ali Mansour,Ichouchen,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Bghaghza,Had Bghaghza,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Bni Idder,Bni Idder,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Sahtryine,Amzal,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Dar Bni Karrich,Ben Karrich,Centre de Santé Rural niveau 2
Tanger-Tetouan-Al Hoceima,Tetouan,Zinat,Zinate (Dar En-Nia),Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Bni Said,Bni Said (Chrouda),Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Zaouiat Sidi Kacem,Tassift (Amsa),Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),CDTMR,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Tetouan (Hôpital),Laboratoire de Santé Publique
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Koratt Sebat,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Ain Lahsan,Fondaq,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Oued Laou (Mun.),Oued Laou,Centre de Santé Urbain niveau 2
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Mallah,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Mhannech,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),My Hassan,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Sidi Frij,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Touilaa,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Coelma,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Boujara (Aviation),Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Bab Tout,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Cite Scolaire,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Dersa,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Samsa,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Tetouan,Tétouan (Mun.),Tetouan,Centre de Référence en Santé de Reproduction
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,M'Diq (Mun.),Quartier Istiqlal,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,M'Diq (Mun.),El kelaa,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Fnideq (Mun.),Fnideq,Centre de Santé Urbain niveau 2
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Fnideq (Mun.),Al Massira (Condessa),Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Martil (Mun.),Miramar,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Martil (Mun.),Ahrik,Centre de Santé Urbain niveau 1
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Allyene,Allyine,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Belyounech,Belyounech,Centre de Santé Rural niveau 1
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Fnideq (Mun.),Mdiq Fnideq (My Rachid),Centre de Référence en Santé de Reproduction
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Fnideq (Mun.),Mdiq Fnideq (My Rachid),Centre de Diagnostic et de Traitement des Maladies Respiratoires
Tanger-Tetouan-Al Hoceima,Mdiq-Fnideq,Martil (Mun.),Diza,Centre de Santé Urbain niveau 1
Oriental,Berkane,Ahfir (Mun.),Ahfir,Centre de Santé Urbain niveau 2
Oriental,Berkane,Ain Erreggada (Mun.),Ain Erreggada,Centre de Santé Urbain niveau 1
Oriental,Berkane,Aklim (Mun.),Aklim   ,Centre de Santé Urbain niveau 2
Oriental,Berkane,Berkane (Mun.),Al Qods,Centre de Santé Urbain niveau 1
Oriental,Berkane,Berkane (Mun.),Moukaouama (Lemhel),Centre de Santé Urbain niveau 1
Oriental,Berkane,Berkane (Mun.),Bouhdila,Centre de Santé Urbain niveau 1
Oriental,Berkane,Saidia (Mun.),Saidia,Centre de Santé Urbain niveau 1
Oriental,Berkane,Sidi Slimane Echcharraa (Mun.),S.Sl. Echcherraa,Centre de Santé Urbain niveau 1
Oriental,Berkane,Aghbal,Lamriss (Od Al Bali),Dispensaire Rural
Oriental,Berkane,Aghbal,Aghbal,Centre de Santé Rural niveau 1
Oriental,Berkane,Fezouane,Fezouane,Centre de Santé Rural niveau 1
Oriental,Berkane,Laatamna,Laatamna       ,Centre de Santé Rural niveau 1
Oriental,Berkane,Madagh,Madagh,Centre de Santé Rural niveau 1
Oriental,Berkane,Madagh,Ain Zebda,Dispensaire Rural
Oriental,Berkane,Zegzel,Aouloute (Zegzel),Centre de Santé Rural niveau 1
Oriental,Berkane,Boughriba,Dzayest  ,Centre de Santé Rural niveau 1
Oriental,Berkane,Chouihia,Chouihiya  ,Centre de Santé Rural niveau 1
Oriental,Berkane,Rislane,Rislane,Centre de Santé Rural niveau 1
Oriental,Berkane,Sidi Bouhria,Sidi Bouhria,Centre de Santé Rural niveau 1
Oriental,Berkane,Tafoughalt,Tafoughalt,Centre de Santé Rural niveau 2
Oriental,Berkane,Berkane (Mun.),CDTMR Berkane,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Oriental,Berkane,Berkane (Mun.),Berkane,Laboratoire de Santé Publique
Oriental,Berkane,Boughriba,Boughriba,Centre de Santé Rural niveau 1
Oriental,Berkane,Berkane (Mun.),Zellaka,Centre de Santé Urbain niveau 1
Oriental,Berkane,Chouihia,Argana,Centre de Santé Rural niveau 1
Oriental,Driouch,Mtalssa,MTALSSA,Centre de Santé Rural niveau 1
Oriental,Driouch,Tsaft,Kassita,Centre de Santé Rural niveau 2
Oriental,Driouch,Ijermaouas,Ijermaouas,Centre de Santé Rural niveau 2
Oriental,Driouch,Ijermaouas,Izray,Dispensaire Rural
Oriental,Driouch,Oulad Amghar,IMASSOUDEN (Ouled Amghar),Centre de Santé Rural niveau 2
Oriental,Driouch,Ben Taieb (Mun.),Ben Taieb,Centre de Santé Urbain niveau 2
Oriental,Driouch,Midar (Mun.),Midar,Centre de Santé Urbain niveau 2
Oriental,Driouch,Driouch (Mun.),Driouch,Centre de Santé Urbain niveau 1
Oriental,Driouch,Talilit,Talilit    ,Centre de Santé Rural niveau 1
Oriental,Driouch,Ouardana,Ouardana,Centre de Santé Rural niveau 1
Oriental,Driouch,M'Hajer,M'hajer,Centre de Santé Rural niveau 1
Oriental,Driouch,Iferni,Midar Haut,Centre de Santé Rural niveau 1
Oriental,Driouch,Iferni,B.BOUYIRI JBEL (Bouyart),Dispensaire Rural
Oriental,Driouch,Tafersit,Tafersit,Centre de Santé Rural niveau 2
Oriental,Driouch,Azlaf,Azlef,Centre de Santé Rural niveau 1
Oriental,Driouch,Boudinar,Boudinar  ,Centre de Santé Rural niveau 2
Oriental,Driouch,Boudinar,IJJATI (Ait Chokt),Dispensaire Rural
Oriental,Driouch,Bni Marghnine,Trifa B.Marghnine,Centre de Santé Rural niveau 1
Oriental,Driouch,Temsamane,Khmiss Temsamane,Centre de Santé Rural niveau 1
Oriental,Driouch,Trougout,Trougout,Centre de Santé Rural niveau 2
Oriental,Driouch,Ain Zohra,Ain Zohra,Centre de Santé Rural niveau 2
Oriental,Driouch,Oulad Boubker,Oulad Boubker,Centre de Santé Rural niveau 1
Oriental,Driouch,Dar El Kebdani,Dar Elkebdani,Centre de Santé Rural niveau 2
Oriental,Driouch,Tazaghine,Tazaghine,Centre de Santé Rural niveau 2
Oriental,Driouch,Amejjaou,Tkhabacht (Ihmidaten),Centre de Santé Rural niveau 1
Oriental,Driouch,Amejjaou,Bouramana,Dispensaire Rural
Oriental,Driouch,Ait Mait,Ait Mait,Centre de Santé Rural niveau 1
Oriental,Driouch,Mtalssa,Ouled Driss,Dispensaire Rural
Oriental,Driouch,Tsaft,Bni Ziane,Dispensaire Rural
Oriental,Driouch,Iferni,AitLahcen Oualla,Dispensaire Rural
Oriental,Driouch,Boudinar,Salda,Dispensaire Rural
Oriental,Driouch,Talilit,Iouchikhane,Dispensaire Rural
Oriental,Driouch,Oulad Boubker,Ihaddachen,Dispensaire Rural
Oriental,Figuig,Bouarfa (Mun.),Bouarfa,Centre de Santé Urbain niveau 1
Oriental,Figuig,Bouarfa (Mun.),Vllage Toba,Centre de Santé Urbain niveau 1
Oriental,Figuig,Figuig (Mun.),Figuig,Centre de Santé Urbain niveau 2
Oriental,Figuig,Figuig (Mun.),Zenaga,Centre de Santé Urbain niveau 1
Oriental,Figuig,Ain Chair,Ain Chair,Centre de Santé Rural niveau 1
Oriental,Figuig,Bni Tadjite,Bni Tadjite,Centre de Santé Rural niveau 2
Oriental,Figuig,Bni Tadjite,Ait Hmad Ou Haddou,Dispensaire Rural
Oriental,Figuig,Bni Tadjite,Taguitount,Dispensaire Rural
Oriental,Figuig,Bouanane,Bouanane,Centre de Santé Rural niveau 2
Oriental,Figuig,Bouanane,El Hirch,Dispensaire Rural
Oriental,Figuig,Bouanane,Ambaj,Dispensaire Rural
Oriental,Figuig,Bouanane,Tamlilt,Dispensaire Rural
Oriental,Figuig,Ain Chouater,Ain Chouater,Centre de Santé Rural niveau 1
Oriental,Figuig,Bouchaouene,Bouchaoun (Anoual),Centre de Santé Rural niveau 2
Oriental,Figuig,Bouchaouene,Laghssira (Ait Meziane),Dispensaire Rural
Oriental,Figuig,Boumerieme,Boumeriem Centre (Taoura),Centre de Santé Rural niveau 2
Oriental,Figuig,Boumerieme,Aghmat,Dispensaire Rural
Oriental,Figuig,Talsint,Talsint,Centre de Santé Rural niveau 2
Oriental,Figuig,Talsint,Ait Idir,Dispensaire Rural
Oriental,Figuig,Talsint,Chaib,Dispensaire Rural
Oriental,Figuig,Abbou Lakhal,Abbou Lakhal,Centre de Santé Rural niveau 1
Oriental,Figuig,Bni Guil,Bni Guil,Centre de Santé Rural niveau 1
Oriental,Figuig,Bni Guil,Ich,Dispensaire Rural
Oriental,Figuig,Bni Guil,El Mangoub,Dispensaire Rural
Oriental,Figuig,Maatarka,Maatarka,Centre de Santé Rural niveau 1
Oriental,Figuig,Tendrara,Tendrara,Centre de Santé Rural niveau 2
Oriental,Figuig,Tendrara,Traride,Dispensaire Rural
Oriental,Guercif,Guercif (Mun.),OULED HAMMOUSSA,Centre de Santé Urbain niveau 2
Oriental,Guercif,Taddart,SOUIHLA,Dispensaire Rural
Oriental,Guercif,Saka,EL KHATT,Dispensaire Rural
Oriental,Guercif,Guercif (Mun.),C.DIAGNOSTIC Guercif,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Oriental,Guercif,Guercif (Mun.),LABORATOIRE Guercif,Laboratoire de Santé Publique
Oriental,Guercif,Guercif (Mun.),Centre de référence Guercif,Centre de Référence en Santé de Reproduction
Oriental,Guercif,Guercif (Mun.),S.Moha B.Ahmed,Centre de Santé Urbain niveau 1
Oriental,Guercif,Guercif (Mun.),Nougd      ,Centre de Santé Urbain niveau 1
Oriental,Guercif,Guercif (Mun.),Ghiyata,Centre de Santé Urbain niveau 1
Oriental,Guercif,Assebbab,Sebab,Centre de Santé Rural niveau 1
Oriental,Guercif,Assebbab,Bourached,Dispensaire Rural
Oriental,Guercif,Barkine,Barkine,Centre de Santé Rural niveau 2
Oriental,Guercif,Barkine,Tamjilte  ,Dispensaire Rural
Oriental,Guercif,Barkine,Bni Mekbal,Dispensaire Rural
Oriental,Guercif,Barkine,Bni Bouyaloul,Dispensaire Rural
Oriental,Guercif,Barkine,Bouhassane,Dispensaire Rural
Oriental,Guercif,Houara Oulad Raho,Houara,Centre de Santé Rural niveau 1
Oriental,Guercif,Houara Oulad Raho,LAMDAFRA,Dispensaire Rural
Oriental,Guercif,Lamrija,Lamrija,Centre de Santé Rural niveau 2
Oriental,Guercif,Lamrija,Rchida,Dispensaire Rural
Oriental,Guercif,Lamrija,Oulad Hmid,Dispensaire Rural
Oriental,Guercif,Saka,Saka,Centre de Santé Rural niveau 2
Oriental,Guercif,Saka,Hassi Ouanazga,Dispensaire Rural
Oriental,Guercif,Oulad Bourima,Oulad Bourima,Centre de Santé Rural niveau 1
Oriental,Guercif,Taddart,Taddart,Centre de Santé Rural niveau 2
Oriental,Guercif,Taddart,Sefsafate (Tirhza),Dispensaire Rural
Oriental,Guercif,Mazguitam,Mazguitam  ,Centre de Santé Rural niveau 2
Oriental,Guercif,Ras Laksar,Ras Laksar (Zebzit),Centre de Santé Rural niveau 2
Oriental,Guercif,Houara Oulad Raho,Sidi BEN Jaafar,Dispensaire Rural
Oriental,Guercif,Houara Oulad Raho,Ouled Saleh,Centre de Santé Rural niveau 1
Oriental,Guercif,Saka,Ouled Othman,Dispensaire Rural
Oriental,Guercif,Saka,El Foukara,Dispensaire Rural
Oriental,Guercif,Guercif (Mun.),Chuibir,Centre de Santé Urbain niveau 1
Oriental,Guercif,Taddart,Msoun,Dispensaire Rural
Oriental,Guercif,Ras Laksar,Tammasst,Dispensaire Rural
Oriental,Jerada,Bni Mathar,ZAOUIA,Dispensaire Rural
Oriental,Jerada,Ain Bni Mathar (Mun.),Ain Bni Mathar,Centre de Santé Urbain niveau 2
Oriental,Jerada,Jerada (Mun.),Hassi Blal  ,Centre de Santé Urbain niveau 1
Oriental,Jerada,Jerada (Mun.),Jerrada Medina   ,Centre de Santé Urbain niveau 1
Oriental,Jerada,Jerada (Mun.),Al Hay L'jadid (Novo Centre),Centre de Santé Urbain niveau 1
Oriental,Jerada,Jerada (Mun.),El Massira,Centre de Santé Urbain niveau 1
Oriental,Jerada,Jerada (Mun.),Ibn Rochd,Laboratoire de Santé Publique
Oriental,Jerada,Touissit (Mun.),Touissit,Centre de Santé Urbain niveau 1
Oriental,Jerada,Guenfouda,Guenfouda,Centre de Santé Rural niveau 2
Oriental,Jerada,Laaouinate,Laaouinate,Centre de Santé Rural niveau 1
Oriental,Jerada,Gafait,Gafait        ,Centre de Santé Rural niveau 2
Oriental,Jerada,Lebkhata,Lebkhata,Centre de Santé Rural niveau 1
Oriental,Jerada,Ras Asfour,Ras Asfour,Centre de Santé Rural niveau 1
Oriental,Jerada,Sidi Boubker,Sidi Boubker,Centre de Santé Rural niveau 1
Oriental,Jerada,Tiouli,Tiouli,Centre de Santé Rural niveau 1
Oriental,Jerada,Tiouli,Od EL HIMER,Centre de Santé Rural niveau 1
Oriental,Jerada,Bni Mathar,Bni Mathar,Centre de Santé Rural niveau 1
Oriental,Jerada,Oulad Sidi Abdelhakem,Od Sidi Abdelhakem,Centre de Santé Rural niveau 1
Oriental,Jerada,Mrija,Mrija,Centre de Santé Rural niveau 2
Oriental,Jerada,Oulad Ghziyel,Oulad Ghziyel,Centre de Santé Rural niveau 1
Oriental,Jerada,Jerada (Mun.),C. DE DIAGNOSTIC ET TRAITEMENT MR,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Oriental,Jerada,Ain Bni Mathar (Mun.),Hay Ezzayani,Centre de Santé Urbain niveau 1
Oriental,Nador,Al Aaroui (Mun.),Al Aarouit      ,Centre de Santé Urbain niveau 1
Oriental,Nador,Bni Ansar (Mun.),Bni Ansar,Centre de Santé Urbain niveau 2
Oriental,Nador,Bni Ansar (Mun.),Farkhana   ,Centre de Santé Urbain niveau 2
Oriental,Nador,Nador (Mun.),El Bahri,Centre de Santé Urbain niveau 1
Oriental,Nador,Nador (Mun.),Al Masjid,Centre de Santé Urbain niveau 1
Oriental,Nador,Nador (Mun.),Laari Cheikh  ,Centre de Santé Urbain niveau 1
Oriental,Nador,Nador (Mun.),Barraca   ,Centre de Santé Urbain niveau 1
Oriental,Nador,Zaio (Mun.),Zaio      ,Centre de Santé Urbain niveau 2
Oriental,Nador,Zaio (Mun.),Sebra,Centre de Santé Urbain niveau 1
Oriental,Nador,Zeghanghane (Mun.),Bni Bouyafrour,Centre de Santé Urbain niveau 1
Oriental,Nador,Zeghanghane (Mun.),Zeghanghane,Centre de Santé Urbain niveau 1
Oriental,Nador,Ras El Ma (Mun.),Ras El Ma,Centre de Santé Urbain niveau 2
Oriental,Nador,Selouane (Mun.),Selouane,Centre de Santé Urbain niveau 2
Oriental,Nador,Selouane (Mun.),Alomrane,Centre de Santé Urbain niveau 1
Oriental,Nador,Bni Chiker,Bni Chiker  ,Centre de Santé Rural niveau 1
Oriental,Nador,Bni Chiker,Taourirt,Dispensaire Rural
Oriental,Nador,Bni Chiker,Rahouana,Dispensaire Rural
Oriental,Nador,Bni Chiker,Idoudouhane,Dispensaire Rural
Oriental,Nador,Iaazzanene,Iaazzanene,Centre de Santé Rural niveau 1
Oriental,Nador,Ihaddadene,Bouzarzaren  (Iheddaden),Centre de Santé Rural niveau 1
Oriental,Nador,Ihaddadene,Ihaddaden1,Dispensaire Rural
Oriental,Nador,Iksane,Iksane (Ihajjamene),Centre de Santé Rural niveau 1
Oriental,Nador,Bni Sidel Jbel,Bni Sidel Jbel,Centre de Santé Rural niveau 2
Oriental,Nador,Bni Sidel Louta,Bni Sidel-Louta,Centre de Santé Rural niveau 1
Oriental,Nador,Nador (Mun.),Taouima,Centre de Santé Urbain niveau 1
Oriental,Nador,Afsou,Afsou,Centre de Santé Rural niveau 1
Oriental,Nador,Bni Oukil Oulad M'Hand,Bni Oukil,Centre de Santé Rural niveau 1
Oriental,Nador,Bni Oukil Oulad M'Hand,Od RAHOU B.AISSA,Dispensaire Rural
Oriental,Nador,Hassi Berkane,Hassi-Berkane   ,Centre de Santé Rural niveau 2
Oriental,Nador,Tiztoutine,Tistoutine,Centre de Santé Rural niveau 1
Oriental,Nador,Al Barkanyene,Ibakaniyene (Ouled Youssef),Centre de Santé Rural niveau 1
Oriental,Nador,Arekmane,Arkmane (Kariat),Centre de Santé Rural niveau 2
Oriental,Nador,Arekmane,Ouled Zaaj,Dispensaire Rural
Oriental,Nador,Oulad Settout,Oulad Settout,Centre de Santé Rural niveau 1
Oriental,Nador,Oulad Daoud Zkhanine,Ouled Daoud,Centre de Santé Rural niveau 1
Oriental,Nador,Nador (Mun.),Hassani (Hopital),Centre de Référence en Santé de Reproduction
Oriental,Nador,Nador (Mun.),La Marche Verte,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Oriental,Nador,Nador (Mun.),Labo. Epidemiologique (Cdp),Laboratoire de Santé Publique
Oriental,Nador,Bni Ansar (Mun.),Elargi Beni Ensar,Centre de Santé Urbain niveau 2
Oriental,Nador,Bouarg,Bouarg,Centre de Santé Rural niveau 1
Oriental,Nador,Bni Bouifrour,Bni Bouifrour,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Bni Drar (Mun.),Bni Drar,Centre de Santé Urbain niveau 2
Oriental,Oujda Angad,Naima (Mun.),Neima,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),El Aounia,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Dhar Lamalla(La Zaret),Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Ryad,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),My Idriss,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Makcem,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),S.Smail,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Mbasso,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Ennasr I,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Ennasr Ii,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Mharchi,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Boudir,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Koulouche,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Ettoba,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Essaada,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Od NACHEF,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Sidi Yahia,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Al Amal,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Al Andalous,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Zrarka,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Ain Sfa,Ain Sfa,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Bsara,Bsara,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Ahl Angad,Ahl Angad   ,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Ahl Angad,Ouled Abbes,Dispensaire Rural
Oriental,Oujda Angad,Bni Khaled,Bni Khaled,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Isly,Isly,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Mestferki,Mestferki,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Sidi Boulenouar,S.Boulenouar,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Sidi Moussa Lemhaya,S.Moussa Lemhaya,Centre de Santé Rural niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Labo. Epidemiologique,Laboratoire de Santé Publique
Oriental,Oujda Angad,Oujda (Mun.),Guettar,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),JARF LAKHDAR,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Assalam,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Al Fath,Centre de Santé Urbain niveau 1
Oriental,Oujda Angad,Oujda (Mun.),Centre De Reference,Centre de Référence en Santé de Reproduction
Oriental,Oujda Angad,Oujda (Mun.),C. Diagnostic Tuberculose,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Oriental,Oujda Angad,Oujda (Mun.),Najd,Centre de Santé Urbain niveau 1
Oriental,Taourirt,Ahl Oued Za,Krarma,Dispensaire Rural
Oriental,Taourirt,Melg El Ouidane,Melg El Ouidane,Centre de Santé Rural niveau 1
Oriental,Taourirt,Gteter,Gteter,Centre de Santé Rural niveau 1
Oriental,Taourirt,Gteter,Od SLIMANE,Dispensaire Rural
Oriental,Taourirt,Taourirt (Mun.),CDTMR Taourirt,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Oriental,Taourirt,Debdou (Mun.),Debdou,Centre de Santé Urbain niveau 2
Oriental,Taourirt,El Aioun Sidi Mellouk (Mun.),Sidi Mellouk,Centre de Santé Urbain niveau 1
Oriental,Taourirt,Taourirt (Mun.),Takaddoum (Halfa),Centre de Santé Urbain niveau 1
Oriental,Taourirt,Taourirt (Mun.),Lemsellah,Centre de Santé Urbain niveau 1
Oriental,Taourirt,Taourirt (Mun.),Moulay Ali Cherif,Centre de Santé Urbain niveau 1
Oriental,Taourirt,Taourirt (Mun.),20 Aout,Centre de Santé Urbain niveau 1
Oriental,Taourirt,Sidi Ali Bel Quassem,Beni Reiss,Centre de Santé Rural niveau 1
Oriental,Taourirt,Sidi Lahsen,Sidi Lahsen,Centre de Santé Rural niveau 2
Oriental,Taourirt,Oulad M'hammed,Oulad M'hammed,Centre de Santé Rural niveau 1
Oriental,Taourirt,Mechraa Hammadi,Machraa  Hammadi,Centre de Santé Rural niveau 1
Oriental,Taourirt,Mestegmer,Mestegmer,Centre de Santé Rural niveau 1
Oriental,Taourirt,Tancherfi,Tancherfi,Centre de Santé Rural niveau 1
Oriental,Taourirt,Ahl Oued Za,Bni Yachbel (Ahl Oued Za),Centre de Santé Rural niveau 1
Oriental,Taourirt,Sidi Ali Bel Quassem,Tanzaret,Dispensaire Rural
Oriental,Taourirt,Sidi Lahsen,Bni Oujguel,Dispensaire Rural
Oriental,Taourirt,Ain Lehjer,Sidi Moussa,Centre de Santé Rural niveau 1
Fès-Meknès,Meknes,MRhassiyine,Moussaoua,Dispensaire Rural
Fès-Meknès,Meknes,Sidi Abdallah Al Khayat,S.Abdellah Khayat,Centre de Santé Rural niveau 1
Fès-Meknès,Meknes,Sidi Abdallah Al Khayat,Talaghza,Dispensaire Rural
Fès-Meknès,Meknes,Sidi Abdallah Al Khayat,Ait Sidi Hsaine,Dispensaire Rural
Fès-Meknès,Meknes,Sidi Abdallah Al Khayat,Sidi Mjahed,Dispensaire Rural
Fès-Meknès,Meknes,Charqaoua,Charqaoua,Centre de Santé Rural niveau 1
Fès-Meknès,Meknes,Charqaoua,Tadla,Dispensaire Rural
Fès-Meknès,Meknes,Oualili,Ain Bziz,Dispensaire Rural
Fès-Meknès,Meknes,Oualili,Karmet Ben Salem,Dispensaire Rural
Fès-Meknès,Meknes,Oualili,Bouassel,Dispensaire Rural
Fès-Meknès,Meknes,Meknès (Mun.),CRSR-Meknes,Centre de Référence en Santé de Reproduction
